id,gender,subCategory,articleType,baseColour,season,year,usage,link,company,location,fabric,fit,location_encoded,gender_encoded
29789,Men,Topwear,Tshirts,Pink,Summer,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b5fe34a5c5a88054357f33b0d2b4ce46_images.jpg,Basics,Bangalore,nylon,slim,1,2
7503,Men,Topwear,Tshirts,Blue,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/4642a9cf2604998cd7665a76a2bf87c1_images.jpg,Nike,Delhi,nylon,slim,4,2
34204,Men,Bottomwear,Track Pants,Navy Blue,Fall,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/15324570d805103032f3a593d495aafe_images.jpg,Proline,Mumbai,spandex,jogger,12,2
13426,Men,Topwear,Tshirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6723c5b48a019f7940ac913e35240620_images.jpg,United,Hyderabad,nylon,slim,7,2
13846,Men,Topwear,Shirts,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5f2cc2a725967d426cc03f4a3fbb93c1_images.jpg,John,Chennai,spandex,regular,3,2
46278,Women,Topwear,Tunics,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/279197619f868018854ce9bf9b812b87_images.jpg,109F,Kochi,chiffon,asymmetric,9,4
16508,Men,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6cb6a14583b044dca0a0bd9efc2fc4c7_images.jpg,Locomotive,Jaipur,canvas,skinny,8,2
19540,Men,Topwear,Sweaters,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/339f3148805bd725b88cebe54fd52d45_images.jpg,United,Srinagar,wool,warm,14,2
7963,Men,Topwear,Tshirts,White,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/7f50a98d2319c37ba993f4bd39ec1df9_images.jpg,Puma,Ahmedabad,polyester,boxy,0,2
39147,Women,Apparel Set,Kurta Sets,Purple,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Aneri-Women-Blue-Salwar-Suit_310b83bb9b3c42c1b2a9a0b63e612c78_images.jpg,Aneri,Chennai,cotton,modern,3,4
57138,Women,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Brown-Trousers_a7f66d28a9214c62dc8073fa66146018_images.jpg,Elle,Bhopal,linen,casual,2,4
15983,Men,Topwear,Shirts,Burgundy,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5dca5cfae72251582c7f14ac099212f3_images.jpg,Turtle,Ahmedabad,polyester,regular,0,2
20258,Men,Topwear,Tshirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/bf97cd1840466577838074675a9cbe1f_images.jpg,Wrangler,Hyderabad,modal,regular,7,2
26993,Women,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6220c2b37ad0a42be62fb92b1d6c7e14_images.jpg,Jealous,Kolkata,corduroy,loose,10,4
13248,Men,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5f064c454ce1578a2a667d28872a0453_images.jpg,Palm,Mumbai,wool,tailored,12,2
43538,Women,Topwear,Tops,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Top_1230fe55a5335d7405f43cb5c43b3c90_images.jpg,French,Kolkata,chiffon,peplum,10,4
8325,Boys,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e046ebf7dbb7ae5d9dd7980c21d264ac_images.jpg,Doodle,Ahmedabad,polyester,boxy,0,0
31118,Girls,Topwear,Tops,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1e3b40d501f5fbbceeab3879db474932_images.jpg,Gini,Bangalore,silk,peplum,1,1
5862,Men,Topwear,Tshirts,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9f9f083996862e825eb0ffb32ed9db31_images.jpg,ADIDAS,Mumbai,nylon,slim,12,2
58726,Men,Topwear,Tshirts,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_cf275e8d9abdab9e307d6adbf8fc6d9f_images.jpg,Puma,Jaipur,nylon,slim,8,2
51499,Women,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/689197cf54631e679c2db7ec742a6e09_images.jpg,Denizen,Kolkata,corduroy,loose,10,4
7709,Women,Bottomwear,Jeans,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/dc428dc4301332468e7c6f8070c8f06b_images.jpg,Jealous,Shimla,denim,bootcut,13,4
28451,Women,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/07555cd5a97cd7ff5492fd344348dfcf_images.jpg,Urban,Jaipur,spandex,jogger,8,4
43960,Men,Topwear,Shirts,Grey,Summer,2012.0,Formal,http://assets.myntassets.com/v1/images/style/properties/b150acdcab19e99002215aa95bffa983_images.jpg,Indigo,Lucknow,cotton,regular,11,2
8741,Men,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/91351f3c000928d10198c09cfa04611b_images.jpg,Indigo,Shimla,spandex,regular,13,2
22359,Men,Topwear,Shirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d839e1d71382ca6708416dbf6bfa9054_images.jpg,John,Guwahati,spandex,regular,6,2
49654,Women,Bottomwear,Skirts,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4066aebdb467176a1e68e7b5c402130a_images.jpg,Mineral,Srinagar,wool,pencil,14,4
2049,Men,Topwear,Tshirts,White,Summer,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/5b7333bbf40e95f4c57e24d65903288d_images.jpg,ADIDAS,Delhi,modal,regular,4,2
33019,Women,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/8025d48579dca906daf4b3a72407715b_images.jpg,Mother,Kochi,linen,layered,9,4
11349,Men,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,http://assets.myntassets.com/v1/images/style/properties/cd76a36fca88fe74d1d25ee7fd96881a_images.jpg,Lee,Hyderabad,canvas,skinny,7,2
24892,Men,Topwear,Tshirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/7806d266865c89cb087a259ab7250e01_images.jpg,United,Ahmedabad,viscose,slim,0,2
58514,Women,Topwear,Tops,Grey,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Grey-Top_f73ea340974e7cc7cb4db18f7889cec7_images.jpg,Tonga,Guwahati,lace,wrap,6,4
38637,Men,Topwear,Tshirts,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/048477a26c1da1d6aa87134c253ab97b_images.jpg,Nike,Jaipur,nylon,slim,8,2
4944,Men,Topwear,Shirts,White,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/a8b30e5a5ba28fc928c0b64cda5811e4_images.jpg,Gini,Bhopal,viscose,regular,2,2
10861,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/adf22f809f604e821145a616e4766061_images.jpg,Wrangler,Chennai,cotton,athletic,3,2
59600,Women,Saree,Sarees,Rust,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/FNF-Rust---Green-Collection-for-Wedding-Sari_8a5ee22b73ef48ec683e77ba3b8de5a4_images.jpg,FNF,Kochi,banarasi,traditional,9,4
54923,Girls,Bottomwear,Capris,Olive,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-Green-Girls-Olive-34-Pant_62311570aeebd7385030de554584a065_images.jpg,Do,Lucknow,spandex,cropped,11,1
17278,Men,Topwear,Tshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b6ce9035b4f54b8733940f2f10e2e0d4_images.jpg,U.S.,Guwahati,cotton,athletic,6,2
31588,Men,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d6c2a243dd5227d7ae5d10156477c38a_images.jpg,Mark,Mumbai,modal,regular,12,2
18230,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4a8e310b6a7184ea58ad3a7dc8590b27_images.jpg,Manchester,Chennai,cotton,athletic,3,2
23871,Men,Topwear,Tshirts,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/be625a96a46f91544eb611751026314f_images.jpg,ADIDAS,Guwahati,cotton,athletic,6,2
9667,Men,Topwear,Shirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ceb79e65e6f47c0364f0e4dec3331178_images.jpg,Indigo,Shimla,cotton,regular,13,2
16198,Men,Bottomwear,Tracksuits,Black,Fall,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/0d44368c0dedf58c07d1ff32ee194abc_images.jpg,Puma,Delhi,mesh,sporty,4,2
3953,Women,Topwear,Tshirts,Red,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/812fff8546b72c2f4bea1cf9a0ac0f13_images.jpg,Jealous,Ahmedabad,polyester,boxy,0,4
28697,Women,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/7cc9d6974c744535b7343cc863082311_images.jpg,W,Goa,rayon,asymmetric,5,4
12538,Men,Bottomwear,Track Pants,Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/eb3a69a17b6a64c1ad62a00796b91824_images.jpg,Puma,Chennai,blend,athletic,3,2
8587,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d9497aae4ed436340a1b6764ddc052ce_images.jpg,Scullers,Bhopal,viscose,regular,2,2
42248,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e0da05b38a2fe03cace0a8fbddc65006_images.jpg,Sepia,Lucknow,cotton,off-shoulder,11,4
9455,Men,Topwear,Shirts,Red,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/b51ddd8d00fdcb3261069363d18b6763_images.jpg,John,Bhopal,polyester,regular,2,2
18002,Women,Bottomwear,Capris,Black,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/c6a98b1107df02d5791d0006235939df_images.jpg,Puma,Mumbai,silk,athletic,12,4
1638,Unisex,Bottomwear,Swimwear,Blue,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/332172e96e45f1a6d5ba979215736176_images.jpg,Nabaiji,Jaipur,spandex,beach,8,3
32903,Women,Bottomwear,Shorts,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Allen-Solly-Women-Red-Shorts_a99033bbbb95bbf0b9cc2945a99e5f18_images.jpg,Allen,Bangalore,silk,athletic,1,4
6079,Men,Topwear,Tshirts,Grey,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4ac891da14f596c2e69f75cfb8d1a56a_images.jpg,UCB,Hyderabad,nylon,slim,7,2
29321,Men,Topwear,Tshirts,Black,Summer,2012.0,Sports,http://assets.myntassets.com/v1/images/style/properties/08ba360a042300fffa932e37235edd6d_images.jpg,ADIDAS,Jaipur,nylon,slim,8,2
26369,Women,Topwear,Shirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2b2bb303e1b844960d62d84888b226e0_images.jpg,Arrow,Mumbai,modal,regular,12,4
33489,Men,Topwear,Shirts,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/47d964476bfd4b4c30627d74c4f6a94d_images.jpg,Doodle,Hyderabad,modal,regular,7,2
56822,Men,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/John-Players-Men-Beige-Shorts_121cc979460c6139c92c31e560abc152_images.jpg,John,Srinagar,blend,wide-leg,14,2
40947,Boys,Topwear,Tshirts,Red,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ecfcc90e4ae597955732adf2680b9fa3_images.jpg,Gini,Hyderabad,nylon,slim,7,0
39381,Men,Bottomwear,Jeans,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/78bf924de236777a9bc6662b076449e4_images.jpg,Peter,Hyderabad,polyester,flared,7,2
15977,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0a031662373e7c27ae1415f5afb76e42_images.jpg,Turtle,Bhopal,viscose,regular,2,2
32769,Men,Topwear,Tshirts,Blue,Spring,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/f811ce4aaa2f4c37fc962f2c069f0ee4_images.jpg,Music,Bhopal,viscose,slim,2,2
10439,Men,Topwear,Tshirts,Brown,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/6703b9bc9762e04f4e53afaa0aaecb3d_images.jpg,Flying,Hyderabad,modal,regular,7,2
14099,Women,Topwear,Tops,Pink,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1c2d217895f9a1bf02a20b09084491da_images.jpg,Flying,Bhopal,polyester,wrap,2,4
1852,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/2e95da933ac14a9c46b2629146a5ad51_images.jpg,Inkfruit,Kochi,modal,regular,9,2
30802,Men,Topwear,Shirts,Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/51e88043cd7d2b28569c641fdb2fdc4c_images.jpg,Fabindia,Lucknow,spandex,regular,11,2
26967,Women,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/85d720a91f528535d65276aabff0ee69_images.jpg,Jealous,Bhopal,chiffon,peplum,2,4
27089,Women,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/fb270d2a6f06ba2d0736b2700ee916eb_images.jpg,Aneri,Lucknow,cotton,anarkali,11,4
19786,Men,Topwear,Tshirts,Navy Blue,Winter,2016.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4dcc3b32e48ebb49502a3384edff6ccf_images.jpg,U.S.,Guwahati,cotton,athletic,6,2
24091,Men,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/cd8e03fcea2341e5cf5dfad3a47734d3_images.jpg,Manchester,Bhopal,polyester,boxy,2,2
33026,Women,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Mother-Earth-Women-Red-Kurta_573ea7192ffd5b39893b3eda44983b1f_images.jpg,Mother,Mumbai,linen,layered,12,4
41406,Women,Topwear,Tshirts,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/8801f4359aee713a7036663fd1684d60_images.jpg,Wrangler,Chennai,spandex,oversized,3,4
11376,Women,Topwear,Tops,Grey,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9aeb7516044919916346d95f0a5d2c99_images.jpg,United,Kolkata,polyester,wrap,10,4
4381,Men,Topwear,Tshirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/9af8eb6d150cbf09178137613fb1e594_images.jpg,Superman,Kochi,modal,regular,9,2
7504,Women,Topwear,Tshirts,Pink,Summer,2011.0,Sports,http://assets.myntassets.com/v1/images/style/properties/45238d144ec35bc28a35230fb0f7934b_images.jpg,Nike,Lucknow,cotton,athletic,11,4
22366,Men,Topwear,Tshirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/b470ee8121b08981d0e1385aaf7b4f46_images.jpg,Ed,Chennai,cotton,athletic,3,2
34203,Men,Bottomwear,Track Pants,Charcoal,Winter,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Proline-Men-Grey-Track-Pants_0bfd1e2ecdfb383b0b95593b68ef704d_images.jpg,Proline,Goa,fleece,athletic,5,2
13421,Men,Topwear,Tshirts,Black,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/783442c36bbe6603d9bd4b370af1bf9f_images.jpg,United,Mumbai,nylon,slim,12,2
27614,Men,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/40b830e01b25eee921ea6c1ba16f1629_images.jpg,Scullers,Srinagar,blend,wide-leg,14,2
16361,Men,Topwear,Shirts,Maroon,Fall,2011.0,Formal,http://assets.myntassets.com/v1/images/style/properties/9eb242530f597631a641415ccee785eb_images.jpg,Peter,Ahmedabad,viscose,regular,0,2
46411,Men,Topwear,Sweatshirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/261167465883f9d74752dfbcb912fa60_images.jpg,ADIDAS,Lucknow,fleece,relaxed,11,2
34031,Boys,Topwear,Shirts,Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/0f5f0082a3413804e4f2adc80d59a3bb_images.jpg,Gini,Guwahati,spandex,regular,6,0
31543,Men,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/4a043d1c950303676ebb777a1f31efde_images.jpg,Classic,Lucknow,cotton,athletic,11,2
27426,Women,Bottomwear,Shorts,Grey Melange,Winter,2015.0,Casual,http://assets.myntassets.com/assets/images/27426/2016/2/8/11454933652080-Jockey-Women-Grey-Melange-Shorts-1291454933651500-1.jpg,Jockey,Guwahati,spandex,cargo,6,4
2244,Women,Topwear,Tshirts,Black,Fall,2010.0,Casual,http://assets.myntassets.com/v1/images/style/properties/683aba986f6883e3a5c64fb97c994342_images.jpg,ADIDAS,Goa,viscose,slim,5,4
33214,Women,Topwear,Tunics,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/03ebf01907cd1829a47dd66600543a56_images.jpg,Sepia,Lucknow,cotton,layered,11,4
11144,Men,Topwear,Shirts,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/94ff278a731ad83bf42f0b44ebd6e38b_images.jpg,Scullers,Srinagar,cotton,regular,14,2
58719,Women,Topwear,Kurtas,Off White,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/ALayna-Women-Off-White-Kurta_7bcf85e4b08cb7c1dd41f805d4dfae1d_images.jpg,ALayna,Jaipur,linen,layered,8,4
6280,Men,Topwear,Tshirts,Pink,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/841e642f22d1031b940126b54f3fe2bc_images.jpg,UCB,Delhi,modal,regular,4,2
7352,Men,Topwear,Tshirts,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/d4622bdcbde3a2544ce0ba6c4ae4541b_images.jpg,Tantra,Bhopal,viscose,slim,2,2
2620,Men,Topwear,Tshirts,Blue,Fall,2010.0,Sports,http://assets.myntassets.com/v1/images/style/properties/bb406db0fb2f98a1a49538fc1b14c444_images.jpg,Nike,Jaipur,modal,regular,8,2
43507,Men,Topwear,Tshirts,Maroon,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/e12348ff6e8ce788a82060aa7bbd55f6_images.jpg,French,Mumbai,modal,regular,12,2
28836,Women,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/cf493bdbb43980ef920fbc7b0186defb_images.jpg,BIBA,Bangalore,wool,layered,1,4
31127,Girls,Dress,Dresses,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1f7c87ee0ac12c35df8c1dd28e2cd692_images.jpg,Gini,Hyderabad,fabric_unknown,regular,7,1
11520,Women,Bottomwear,Jeans,Black,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/5c145f1074d79ebf9aff413ccfe6e910_images.jpg,United,Shimla,denim,bootcut,13,4
40382,Women,Topwear,Tops,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/ff487d5e2a7f343d35859997db375cab_images.jpg,Tokyo,Lucknow,cotton,off-shoulder,11,4
14052,Men,Topwear,Shirts,White,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/1c40d2b94c58f8037380b197a26f567d_images.jpg,Flying,Hyderabad,modal,regular,7,2
53795,Men,Topwear,Tshirts,Black,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Black-T-shirt_d019196a9f38dbfea90a6f38649bfef6_images.jpg,Puma,Bangalore,modal,regular,1,2
39178,Women,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/63db656dc4734d22a042a82d4d2220b4_images.jpg,Aneri,Hyderabad,linen,layered,7,4
32590,Women,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/36fea288ee96091dc00afe5c45ba4805_images.jpg,ONLY,Goa,linen,casual,5,4
11712,Men,Topwear,Shirts,Blue,Summer,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/167dfcd0f558d3963d42cb9d98961f95_images.jpg,Lee,Guwahati,spandex,regular,6,2
25527,Women,Topwear,Shirts,Green,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/265eaf9a05b99fdb4dbe35b18b471e8d_images.jpg,Wrangler,Ahmedabad,viscose,regular,0,4
57107,Women,Topwear,Tops,Olive,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Green-Essentials-Top_4005e959727a4e1d62466cbac510a810_images.jpg,Elle,Guwahati,lace,wrap,6,4
50322,Women,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Black-Kurta_c4c320f95ca75370cd5968f71c1e94f0_images.jpg,Aurelia,Goa,rayon,asymmetric,5,4
13879,Men,Topwear,Shirts,Red,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/01e181b9f43cdda40a21b6f05e97666c_images.jpg,Scullers,Bhopal,viscose,regular,2,2
46247,Women,Topwear,Tunics,Pink,Summer,2012.0,Casual,http://assets.myntassets.com/v1/images/style/properties/552349c3a71d91b9f26a26d66dafc5fa_images.jpg,Fusion,Jaipur,chiffon,asymmetric,8,4
7160,Women,Topwear,Tunics,Purple,Fall,2011.0,Casual,http://assets.myntassets.com/v1/images/style/properties/c50036bd2469e6bceef6f8ac1c34fe8e_images.jpg,Scullers,Kolkata,linen,asymmetric,10,4
27270,Women,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,http://assets.myntassets.com/v1/images/style/properties/ffd7ff3429c7b21608356a3151f9d3d4_images.jpg,Mother,Delhi,linen,layered,4,4
12197,Men,Topwear,Tshirts,Orange,Summer,2013.0,Casual,http://assets.myntassets.com/v1/images/style/properties/18df81e244e799aeac9f715dd9465b2d_images.jpg,Basics,Chennai,spandex,oversized,3,2
